id,object,result_position,cid,internal_review_id,is_user_local_guide,lang,origin,place_id,place_name,published_at,published_at_datetime,pictures,place_average_score,review_link,response_from_owner,score,Review,total_likes,total_reviews,user_name,user_link,user_internal_id,user_reviews_count,user_image_url,visited_in,zero_x,collected_at,input_url,input_sort_by,input_language
7955275,result,206,17596195159937544279,ChdDSUhNMG9nS0VJQ0FnSURTaDhfc3lnRRAB,t,,Google,ChIJrz5239fRdDERV3CG8kQ-MvQ,,3 years ago,2021-01-11 14:33:17.631782+00,,4.5,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURTaDhfc3lnRRAB!2m1!1s0x0:0xf4323e44f2867057!3m1!1s2@1:CIHM0ogKEICAgIDSh8_sygE%7CCgwIrcPx_wUQ8PSgrQI%7C?hl=en,,5,,0,296,juse Bống,https://www.google.com/maps/contrib/116347343015901602614?hl=en,116347343015901602614,155,https://lh3.googleusercontent.com/a-/ALV-UjUA7YLOWRBqb2DOgd_taPxd5flDvxwoyVkr2ck3-7vZtHHR3QXk=s120-c-rp-mo-ba6-br100,,0x0:0xf4323e44f2867057,2024-04-26 01:09:00.4132+00,"https://www.google.com/maps/place/%C4%90%E1%BA%A1i+h%E1%BB%8Dc+Qu%E1%BB%91c+t%E1%BA%BF+Mi%E1%BB%81n+%C4%90%C3%B4ng/@11.0530174,106.663594,17z/data=!3m1!4b1!4m6!3m5!1s0x3174d1d7df763eaf:0xf4323e44f2867057!8m2!3d11.0530121!4d106.6661689!16s%2Fg%2F1yw9kvsdy?entry=ttu",most_relevant,English (United States)
7955276,result,207,17596195159937544279,ChdDSUhNMG9nS0VJQ0FnSURTLTRicDFRRRAB,f,,Google,ChIJrz5239fRdDERV3CG8kQ-MvQ,,3 years ago,2021-01-11 02:44:22.051652+00,,4.5,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURTLTRicDFRRRAB!2m1!1s0x0:0xf4323e44f2867057!3m1!1s2@1:CIHM0ogKEICAgIDS-4bp1QE%7CCgsIhvfu_wUQoMvQGA%7C?hl=en,,5,,0,296,Minh Tam Duong,https://www.google.com/maps/contrib/115960883151296120762?hl=en,115960883151296120762,3,https://lh3.googleusercontent.com/a-/ALV-UjUwUjF68JWqmSqfw_wUibVzTI9bAVZmZEA--Hs1Z0sHsbWiZqZW=s120-c-rp-mo-br100,,0x0:0xf4323e44f2867057,2024-04-26 01:09:00.729474+00,"https://www.google.com/maps/place/%C4%90%E1%BA%A1i+h%E1%BB%8Dc+Qu%E1%BB%91c+t%E1%BA%BF+Mi%E1%BB%81n+%C4%90%C3%B4ng/@11.0530174,106.663594,17z/data=!3m1!4b1!4m6!3m5!1s0x3174d1d7df763eaf:0xf4323e44f2867057!8m2!3d11.0530121!4d106.6661689!16s%2Fg%2F1yw9kvsdy?entry=ttu",most_relevant,English (United States)
7955277,result,208,17596195159937544279,ChdDSUhNMG9nS0VJQ0FnSURTbTVhYmdRRRAB,t,,Google,ChIJrz5239fRdDERV3CG8kQ-MvQ,,3 years ago,2021-01-10 03:58:38.832145+00,,4.5,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURTbTVhYmdRRRAB!2m1!1s0x0:0xf4323e44f2867057!3m1!1s2@1:CIHM0ogKEICAgIDSm5abgQE%7CCgwI7vbp_wUQ6IzmjAM%7C?hl=en,,4,,0,296,Long “Leo” Pham,https://www.google.com/maps/contrib/114235931463529134850?hl=en,114235931463529134850,32,https://lh3.googleusercontent.com/a-/ALV-UjW_oY3ZP3qhJoUs2cCQI6MuP6KQrhLrNoiGLKi-syF5PZ88NNz23g=s120-c-rp-mo-ba6-br100,,0x0:0xf4323e44f2867057,2024-04-26 01:09:01.029334+00,"https://www.google.com/maps/place/%C4%90%E1%BA%A1i+h%E1%BB%8Dc+Qu%E1%BB%91c+t%E1%BA%BF+Mi%E1%BB%81n+%C4%90%C3%B4ng/@11.0530174,106.663594,17z/data=!3m1!4b1!4m6!3m5!1s0x3174d1d7df763eaf:0xf4323e44f2867057!8m2!3d11.0530121!4d106.6661689!16s%2Fg%2F1yw9kvsdy?entry=ttu",most_relevant,English (United States)
7955278,result,209,17596195159937544279,ChZDSUhNMG9nS0VJQ0FnSURTcS1qWGVnEAE,t,,Google,ChIJrz5239fRdDERV3CG8kQ-MvQ,,3 years ago,2021-01-09 12:05:39.266186+00,,4.5,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURTcS1qWGVnEAE!2m1!1s0x0:0xf4323e44f2867057!3m1!1s2@1:CIHM0ogKEICAgIDSq-jXeg%7CCgsIk7jm_wUQkNr2fg%7C?hl=en,,5,,0,296,Bảo Lưu Vinh,https://www.google.com/maps/contrib/104898398043218379112?hl=en,104898398043218379112,15,https://lh3.googleusercontent.com/a-/ALV-UjWIgCNKF3t-aZe7uCP49-onpHbnR1lGM4Je1m9lf9KX0-iAz0W2cA=s120-c-rp-mo-ba2-br100,,0x0:0xf4323e44f2867057,2024-04-26 01:09:01.334208+00,"https://www.google.com/maps/place/%C4%90%E1%BA%A1i+h%E1%BB%8Dc+Qu%E1%BB%91c+t%E1%BA%BF+Mi%E1%BB%81n+%C4%90%C3%B4ng/@11.0530174,106.663594,17z/data=!3m1!4b1!4m6!3m5!1s0x3174d1d7df763eaf:0xf4323e44f2867057!8m2!3d11.0530121!4d106.6661689!16s%2Fg%2F1yw9kvsdy?entry=ttu",most_relevant,English (United States)
7955279,result,210,17596195159937544279,ChZDSUhNMG9nS0VJQ0FnSURTalpQM0V3EAE,f,,Google,ChIJrz5239fRdDERV3CG8kQ-MvQ,,3 years ago,2021-01-04 15:53:17.241477+00,,4.5,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURTalpQM0V3EAE!2m1!1s0x0:0xf4323e44f2867057!3m1!1s2@1:CIHM0ogKEICAgIDSjZP3Ew%7CCgsI7fPM_wUQiMuScw%7C?hl=en,,5,,0,296,Lan Anh,https://www.google.com/maps/contrib/116017737408399284861?hl=en,116017737408399284861,1,https://lh3.googleusercontent.com/a-/ALV-UjV8vdQk2Ad62lag7cbykHlqGwK1hxpC7BMmnNtUOSkVCctt7Sv59g=s120-c-rp-mo-br100,,0x0:0xf4323e44f2867057,2024-04-26 01:09:01.594005+00,"https://www.google.com/maps/place/%C4%90%E1%BA%A1i+h%E1%BB%8Dc+Qu%E1%BB%91c+t%E1%BA%BF+Mi%E1%BB%81n+%C4%90%C3%B4ng/@11.0530174,106.663594,17z/data=!3m1!4b1!4m6!3m5!1s0x3174d1d7df763eaf:0xf4323e44f2867057!8m2!3d11.0530121!4d106.6661689!16s%2Fg%2F1yw9kvsdy?entry=ttu",most_relevant,English (United States)
7955280,result,211,17596195159937544279,ChZDSUhNMG9nS0VJQ0FnSURTcWEzeUJ3EAE,t,,Google,ChIJrz5239fRdDERV3CG8kQ-MvQ,,3 years ago,2020-12-31 04:16:19.854099+00,,4.5,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURTcWEzeUJ3EAE!2m1!1s0x0:0xf4323e44f2867057!3m1!1s2@1:CIHM0ogKEICAgIDSqa3yBw%7CCgwIk6G1_wUQuIiilwM%7C?hl=en,,5,,0,296,thy dangnguyenphuong,https://www.google.com/maps/contrib/115498711907672628108?hl=en,115498711907672628108,57,https://lh3.googleusercontent.com/a/ACg8ocL-2qiYFNvnNVEzNMrYqcwokiUGgxxdG0amRlArDcIID19MLg=s120-c-rp-mo-ba4-br100,,0x0:0xf4323e44f2867057,2024-04-26 01:09:02.291634+00,"https://www.google.com/maps/place/%C4%90%E1%BA%A1i+h%E1%BB%8Dc+Qu%E1%BB%91c+t%E1%BA%BF+Mi%E1%BB%81n+%C4%90%C3%B4ng/@11.0530174,106.663594,17z/data=!3m1!4b1!4m6!3m5!1s0x3174d1d7df763eaf:0xf4323e44f2867057!8m2!3d11.0530121!4d106.6661689!16s%2Fg%2F1yw9kvsdy?entry=ttu",most_relevant,English (United States)
7955281,result,212,17596195159937544279,ChZDSUhNMG9nS0VJQ0FnSUNTNjlpME1REAE,f,,Google,ChIJrz5239fRdDERV3CG8kQ-MvQ,,3 years ago,2020-12-17 15:22:07.177697+00,,4.5,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNTNjlpME1REAE!2m1!1s0x0:0xf4323e44f2867057!3m1!1s2@1:CIHM0ogKEICAgICS69i0MQ%7CCgsIn-_t_gUQ6OHdVA%7C?hl=en,,5,,0,296,Trang Lê,https://www.google.com/maps/contrib/100423060691342891227?hl=en,100423060691342891227,0,https://lh3.googleusercontent.com/a/ACg8ocLfSVNoKoeN-oOIHvAhAL1vtmn6ZEtxMDBjDJ44yi5FRVq8SA=s120-c-rp-mo-br100,,0x0:0xf4323e44f2867057,2024-04-26 01:09:02.643472+00,"https://www.google.com/maps/place/%C4%90%E1%BA%A1i+h%E1%BB%8Dc+Qu%E1%BB%91c+t%E1%BA%BF+Mi%E1%BB%81n+%C4%90%C3%B4ng/@11.0530174,106.663594,17z/data=!3m1!4b1!4m6!3m5!1s0x3174d1d7df763eaf:0xf4323e44f2867057!8m2!3d11.0530121!4d106.6661689!16s%2Fg%2F1yw9kvsdy?entry=ttu",most_relevant,English (United States)
7955282,result,213,17596195159937544279,ChZDSUhNMG9nS0VJQ0FnSURpb3A2Q0VBEAE,t,,Google,ChIJrz5239fRdDERV3CG8kQ-MvQ,,3 years ago,2020-11-30 08:22:10.539783+00,,4.5,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURpb3A2Q0VBEAE!2m1!1s0x0:0xf4323e44f2867057!3m1!1s2@1:CIHM0ogKEICAgIDiop6CEA%7CCgwIsteS_gUQ2N6xgQI%7C?hl=en,,4,,0,296,Ngân Nguyễn,https://www.google.com/maps/contrib/100392479833440709019?hl=en,100392479833440709019,46,https://lh3.googleusercontent.com/a-/ALV-UjXcs8jGG3XFQ6A1Xorqrvqg1XNVsQM1OlBKwqR2PjDbgzh3MaZW=s120-c-rp-mo-ba4-br100,,0x0:0xf4323e44f2867057,2024-04-26 01:09:02.940083+00,"https://www.google.com/maps/place/%C4%90%E1%BA%A1i+h%E1%BB%8Dc+Qu%E1%BB%91c+t%E1%BA%BF+Mi%E1%BB%81n+%C4%90%C3%B4ng/@11.0530174,106.663594,17z/data=!3m1!4b1!4m6!3m5!1s0x3174d1d7df763eaf:0xf4323e44f2867057!8m2!3d11.0530121!4d106.6661689!16s%2Fg%2F1yw9kvsdy?entry=ttu",most_relevant,English (United States)
7955283,result,214,17596195159937544279,ChdDSUhNMG9nS0VJQ0FnSURpMUp6NHlnRRAB,t,,Google,ChIJrz5239fRdDERV3CG8kQ-MvQ,,3 years ago,2020-11-26 03:45:20.958413+00,,4.5,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURpMUp6NHlnRRAB!2m1!1s0x0:0xf4323e44f2867057!3m1!1s2@1:CIHM0ogKEICAgIDi1Jz4ygE%7CCgwI0Mn8_QUQyPGAyQM%7C?hl=en,,5,,0,296,Phạm Kỳ Diệu,https://www.google.com/maps/contrib/113262429450055259403?hl=en,113262429450055259403,9,https://lh3.googleusercontent.com/a-/ALV-UjXzphE85TcVRgzTkGKqoKzsY7uV9zifYlWNnw0ccRBj5yWmh6iN=s120-c-rp-mo-ba2-br100,,0x0:0xf4323e44f2867057,2024-04-26 01:09:03.237282+00,"https://www.google.com/maps/place/%C4%90%E1%BA%A1i+h%E1%BB%8Dc+Qu%E1%BB%91c+t%E1%BA%BF+Mi%E1%BB%81n+%C4%90%C3%B4ng/@11.0530174,106.663594,17z/data=!3m1!4b1!4m6!3m5!1s0x3174d1d7df763eaf:0xf4323e44f2867057!8m2!3d11.0530121!4d106.6661689!16s%2Fg%2F1yw9kvsdy?entry=ttu",most_relevant,English (United States)
7955284,result,215,17596195159937544279,ChdDSUhNMG9nS0VJQ0FnSURpcUlqam5nRRAB,f,,Google,ChIJrz5239fRdDERV3CG8kQ-MvQ,,3 years ago,2020-11-23 12:21:24.406934+00,,4.5,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURpcUlqam5nRRAB!2m1!1s0x0:0xf4323e44f2867057!3m1!1s2@1:CIHM0ogKEICAgIDiqIjjngE%7CCgwIxNLu_QUQ8KOFwgE%7C?hl=en,,5,,0,296,Nguyễn Thị Thu Ngân,https://www.google.com/maps/contrib/112858223729516135574?hl=en,112858223729516135574,2,https://lh3.googleusercontent.com/a/ACg8ocJ9g71DTTLFygKyvI7rtRgV7bi5kArfkCjKu-aTWJ7N0TORmg=s120-c-rp-mo-br100,,0x0:0xf4323e44f2867057,2024-04-26 01:09:03.518444+00,"https://www.google.com/maps/place/%C4%90%E1%BA%A1i+h%E1%BB%8Dc+Qu%E1%BB%91c+t%E1%BA%BF+Mi%E1%BB%81n+%C4%90%C3%B4ng/@11.0530174,106.663594,17z/data=!3m1!4b1!4m6!3m5!1s0x3174d1d7df763eaf:0xf4323e44f2867057!8m2!3d11.0530121!4d106.6661689!16s%2Fg%2F1yw9kvsdy?entry=ttu",most_relevant,English (United States)
7955285,result,216,17596195159937544279,ChZDSUhNMG9nS0VJQ0FnSUNpNjRtX0d3EAE,f,,Google,ChIJrz5239fRdDERV3CG8kQ-MvQ,,3 years ago,2020-11-16 09:55:48.453507+00,,4.5,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNpNjRtX0d3EAE!2m1!1s0x0:0xf4323e44f2867057!3m1!1s2@1:CIHM0ogKEICAgICi64m_Gw%7CCgwIpJnJ_QUQuO-f2AE%7C?hl=en,,5,,0,296,minh tran,https://www.google.com/maps/contrib/106324156318684047176?hl=en,106324156318684047176,2,https://lh3.googleusercontent.com/a/ACg8ocLXlLBsHWN6MCy6CVinADYvUutWsDGqX1SwY_mM39M80RjDhOE=s120-c-rp-mo-br100,,0x0:0xf4323e44f2867057,2024-04-26 01:09:03.84689+00,"https://www.google.com/maps/place/%C4%90%E1%BA%A1i+h%E1%BB%8Dc+Qu%E1%BB%91c+t%E1%BA%BF+Mi%E1%BB%81n+%C4%90%C3%B4ng/@11.0530174,106.663594,17z/data=!3m1!4b1!4m6!3m5!1s0x3174d1d7df763eaf:0xf4323e44f2867057!8m2!3d11.0530121!4d106.6661689!16s%2Fg%2F1yw9kvsdy?entry=ttu",most_relevant,English (United States)
7955286,result,217,17596195159937544279,ChdDSUhNMG9nS0VJQ0FnSUNpcnJXUnNRRRAB,f,,Google,ChIJrz5239fRdDERV3CG8kQ-MvQ,,3 years ago,2020-11-03 04:57:29.87741+00,,4.5,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNpcnJXUnNRRRAB!2m1!1s0x0:0xf4323e44f2867057!3m1!1s2@1:CIHM0ogKEICAgICirrWRsQE%7CCgwIucaD_QUQ0O2wogM%7C?hl=en,,5,,0,296,QUANG TUẤN,https://www.google.com/maps/contrib/100204195109746205243?hl=en,100204195109746205243,0,https://lh3.googleusercontent.com/a/ACg8ocIGLRf6k89VQwNMIxXO3svKKFDowdOegG5abht8Uy6DrpRkBg=s120-c-rp-mo-br100,,0x0:0xf4323e44f2867057,2024-04-26 01:09:04.140735+00,"https://www.google.com/maps/place/%C4%90%E1%BA%A1i+h%E1%BB%8Dc+Qu%E1%BB%91c+t%E1%BA%BF+Mi%E1%BB%81n+%C4%90%C3%B4ng/@11.0530174,106.663594,17z/data=!3m1!4b1!4m6!3m5!1s0x3174d1d7df763eaf:0xf4323e44f2867057!8m2!3d11.0530121!4d106.6661689!16s%2Fg%2F1yw9kvsdy?entry=ttu",most_relevant,English (United States)
7955287,result,218,17596195159937544279,ChZDSUhNMG9nS0VJQ0FnSUNpanFUTVhnEAE,f,,Google,ChIJrz5239fRdDERV3CG8kQ-MvQ,,3 years ago,2020-11-02 10:09:29.832442+00,,4.5,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNpanFUTVhnEAE!2m1!1s0x0:0xf4323e44f2867057!3m1!1s2@1:CIHM0ogKEICAgICijqTMXg%7CCgwI2bX__AUQkJ34jAM%7C?hl=en,,1,,0,296,vũ nguyễn,https://www.google.com/maps/contrib/118257494487723159361?hl=en,118257494487723159361,1,https://lh3.googleusercontent.com/a/ACg8ocItguy9-D5_SH9Wz1nPM2H4KUVvRKKtm-oRxpDdD7rtuXiCCw=s120-c-rp-mo-br100,,0x0:0xf4323e44f2867057,2024-04-26 01:09:04.460388+00,"https://www.google.com/maps/place/%C4%90%E1%BA%A1i+h%E1%BB%8Dc+Qu%E1%BB%91c+t%E1%BA%BF+Mi%E1%BB%81n+%C4%90%C3%B4ng/@11.0530174,106.663594,17z/data=!3m1!4b1!4m6!3m5!1s0x3174d1d7df763eaf:0xf4323e44f2867057!8m2!3d11.0530121!4d106.6661689!16s%2Fg%2F1yw9kvsdy?entry=ttu",most_relevant,English (United States)
7955288,result,219,17596195159937544279,ChdDSUhNMG9nS0VJQ0FnSUNpMXV2T2dRRRAB,f,,Google,ChIJrz5239fRdDERV3CG8kQ-MvQ,,3 years ago,2020-11-01 14:51:09.698709+00,,4.5,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNpMXV2T2dRRRAB!2m1!1s0x0:0xf4323e44f2867057!3m1!1s2@1:CIHM0ogKEICAgICi1uvOgQE%7CCgwI3Zb7_AUQiOiVzQI%7C?hl=en,,5,,0,296,Vinh Tan,https://www.google.com/maps/contrib/104531443625942962757?hl=en,104531443625942962757,2,https://lh3.googleusercontent.com/a/ACg8ocKnWJ5b1pEc8KsfXOm_Ax_5DJINae46YxZLzCK_F7Bbkvy9TBCy=s120-c-rp-mo-br100,,0x0:0xf4323e44f2867057,2024-04-26 01:09:04.766116+00,"https://www.google.com/maps/place/%C4%90%E1%BA%A1i+h%E1%BB%8Dc+Qu%E1%BB%91c+t%E1%BA%BF+Mi%E1%BB%81n+%C4%90%C3%B4ng/@11.0530174,106.663594,17z/data=!3m1!4b1!4m6!3m5!1s0x3174d1d7df763eaf:0xf4323e44f2867057!8m2!3d11.0530121!4d106.6661689!16s%2Fg%2F1yw9kvsdy?entry=ttu",most_relevant,English (United States)
7955289,result,220,17596195159937544279,ChZDSUhNMG9nS0VJQ0FnSUNpcHFPckVnEAE,f,,Google,ChIJrz5239fRdDERV3CG8kQ-MvQ,,3 years ago,2020-10-31 14:29:18.388706+00,,4.5,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNpcHFPckVnEAE!2m1!1s0x0:0xf4323e44f2867057!3m1!1s2@1:CIHM0ogKEICAgICipqOrEg%7CCgwIvun1_AUQ0N2suQE%7C?hl=en,,5,,0,296,rạng đào rạng,https://www.google.com/maps/contrib/113527853117101824716?hl=en,113527853117101824716,0,https://lh3.googleusercontent.com/a/ACg8ocK3gPackZsqmKhIEQNaoSe99Tnue6cb0xj9--Xpk_-Vv7_tnw=s120-c-rp-mo-br100,,0x0:0xf4323e44f2867057,2024-04-26 01:09:05.041632+00,"https://www.google.com/maps/place/%C4%90%E1%BA%A1i+h%E1%BB%8Dc+Qu%E1%BB%91c+t%E1%BA%BF+Mi%E1%BB%81n+%C4%90%C3%B4ng/@11.0530174,106.663594,17z/data=!3m1!4b1!4m6!3m5!1s0x3174d1d7df763eaf:0xf4323e44f2867057!8m2!3d11.0530121!4d106.6661689!16s%2Fg%2F1yw9kvsdy?entry=ttu",most_relevant,English (United States)
7955290,result,221,17596195159937544279,ChdDSUhNMG9nS0VJQ0FnSUNpZ04zdXd3RRAB,f,,Google,ChIJrz5239fRdDERV3CG8kQ-MvQ,,3 years ago,2020-10-17 15:39:29.419101+00,,4.5,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNpZ04zdXd3RRAB!2m1!1s0x0:0xf4323e44f2867057!3m1!1s2@1:CIHM0ogKEICAgICigN3uwwE%7CCgwIsaCs_AUQyPLrxwE%7C?hl=en,,5,,0,296,Đức Anh Phạm Nguyễn,https://www.google.com/maps/contrib/112317467180185369134?hl=en,112317467180185369134,4,https://lh3.googleusercontent.com/a-/ALV-UjUMRSTcpUceg_6MJDLn2MaAlk0ZJb3t4PAzuup3yol-IttV1RmX=s120-c-rp-mo-br100,,0x0:0xf4323e44f2867057,2024-04-26 01:09:05.662187+00,"https://www.google.com/maps/place/%C4%90%E1%BA%A1i+h%E1%BB%8Dc+Qu%E1%BB%91c+t%E1%BA%BF+Mi%E1%BB%81n+%C4%90%C3%B4ng/@11.0530174,106.663594,17z/data=!3m1!4b1!4m6!3m5!1s0x3174d1d7df763eaf:0xf4323e44f2867057!8m2!3d11.0530121!4d106.6661689!16s%2Fg%2F1yw9kvsdy?entry=ttu",most_relevant,English (United States)
7955291,result,222,17596195159937544279,ChdDSUhNMG9nS0VJQ0FnSURDLVpxTHFRRRAB,t,,Google,ChIJrz5239fRdDERV3CG8kQ-MvQ,,3 years ago,2020-10-03 16:41:08.572005+00,,4.5,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURDLVpxTHFRRRAB!2m1!1s0x0:0xf4323e44f2867057!3m1!1s2@1:CIHM0ogKEICAgIDC-ZqLqQE%7CCgwIpNPi-wUQiLXgkAI%7C?hl=en,,5,,0,296,Ngọc thảo Trương,https://www.google.com/maps/contrib/115832179264829685352?hl=en,115832179264829685352,10,https://lh3.googleusercontent.com/a/ACg8ocLmxsw7mvIS_9Vy3hrFz8yspK9JHmNYpWttBOdv1kNAIPgFcw=s120-c-rp-mo-ba2-br100,,0x0:0xf4323e44f2867057,2024-04-26 01:09:05.937222+00,"https://www.google.com/maps/place/%C4%90%E1%BA%A1i+h%E1%BB%8Dc+Qu%E1%BB%91c+t%E1%BA%BF+Mi%E1%BB%81n+%C4%90%C3%B4ng/@11.0530174,106.663594,17z/data=!3m1!4b1!4m6!3m5!1s0x3174d1d7df763eaf:0xf4323e44f2867057!8m2!3d11.0530121!4d106.6661689!16s%2Fg%2F1yw9kvsdy?entry=ttu",most_relevant,English (United States)
7955292,result,223,17596195159937544279,ChdDSUhNMG9nS0VJQ0FnSURDMHZtNF9BRRAB,f,,Google,ChIJrz5239fRdDERV3CG8kQ-MvQ,,3 years ago,2020-09-20 23:05:08.985878+00,,4.5,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURDMHZtNF9BRRAB!2m1!1s0x0:0xf4323e44f2867057!3m1!1s2@1:CIHM0ogKEICAgIDC0vm4_AE%7CCgsIsMCf-wUQkKevSA%7C?hl=en,,5,,0,296,Bình Hạ duy,https://www.google.com/maps/contrib/112768170104418361630?hl=en,112768170104418361630,0,https://lh3.googleusercontent.com/a/ACg8ocJp8fWYyuIZWR5TP1uAZXOYpAjqo1aOLP5I-fr_fRDKglzLHA=s120-c-rp-mo-br100,,0x0:0xf4323e44f2867057,2024-04-26 01:09:06.196696+00,"https://www.google.com/maps/place/%C4%90%E1%BA%A1i+h%E1%BB%8Dc+Qu%E1%BB%91c+t%E1%BA%BF+Mi%E1%BB%81n+%C4%90%C3%B4ng/@11.0530174,106.663594,17z/data=!3m1!4b1!4m6!3m5!1s0x3174d1d7df763eaf:0xf4323e44f2867057!8m2!3d11.0530121!4d106.6661689!16s%2Fg%2F1yw9kvsdy?entry=ttu",most_relevant,English (United States)
7955293,result,224,17596195159937544279,ChZDSUhNMG9nS0VJQ0FnSUNDbi1uY2V3EAE,f,,Google,ChIJrz5239fRdDERV3CG8kQ-MvQ,,3 years ago,2020-09-09 10:11:26.27222+00,,4.5,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNDbi1uY2V3EAE!2m1!1s0x0:0xf4323e44f2867057!3m1!1s2@1:CIHM0ogKEICAgICCn-ncew%7CCgwIztTi-gUQ4P7mgQE%7C?hl=en,,5,,0,296,Giang Hoang,https://www.google.com/maps/contrib/100523443840871229259?hl=en,100523443840871229259,2,https://lh3.googleusercontent.com/a-/ALV-UjXLRyDnhighgLBM3bH0ml61pxdTPfHjRwpotj9zs4l6k5_dcIo=s120-c-rp-mo-br100,,0x0:0xf4323e44f2867057,2024-04-26 01:09:06.518122+00,"https://www.google.com/maps/place/%C4%90%E1%BA%A1i+h%E1%BB%8Dc+Qu%E1%BB%91c+t%E1%BA%BF+Mi%E1%BB%81n+%C4%90%C3%B4ng/@11.0530174,106.663594,17z/data=!3m1!4b1!4m6!3m5!1s0x3174d1d7df763eaf:0xf4323e44f2867057!8m2!3d11.0530121!4d106.6661689!16s%2Fg%2F1yw9kvsdy?entry=ttu",most_relevant,English (United States)
7955294,result,225,17596195159937544279,ChZDSUhNMG9nS0VJQ0FnSUNDai12T0d3EAE,f,,Google,ChIJrz5239fRdDERV3CG8kQ-MvQ,,3 years ago,2020-09-08 10:02:17.93693+00,,4.5,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNDai12T0d3EAE!2m1!1s0x0:0xf4323e44f2867057!3m1!1s2@1:CIHM0ogKEICAgICCj-vOGw%7CCgwIqa3d-gUQ0NXhvgM%7C?hl=en,,5,,0,296,Trung Phạm,https://www.google.com/maps/contrib/110639842524534564560?hl=en,110639842524534564560,0,https://lh3.googleusercontent.com/a/ACg8ocJmjrXzBbORSzjt9Gh2kihFigXDehT3GsGIWrUTtzYjRrsSgA=s120-c-rp-mo-br100,,0x0:0xf4323e44f2867057,2024-04-26 01:09:06.81399+00,"https://www.google.com/maps/place/%C4%90%E1%BA%A1i+h%E1%BB%8Dc+Qu%E1%BB%91c+t%E1%BA%BF+Mi%E1%BB%81n+%C4%90%C3%B4ng/@11.0530174,106.663594,17z/data=!3m1!4b1!4m6!3m5!1s0x3174d1d7df763eaf:0xf4323e44f2867057!8m2!3d11.0530121!4d106.6661689!16s%2Fg%2F1yw9kvsdy?entry=ttu",most_relevant,English (United States)
